# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Mar 21 12:50:46 2020
#
# User preference: *
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_cbflag,pl_facility
Kepler-602,b,Kepler-602 b,Transit,,,,,,,,,0,Kepler
Kepler-603,b,Kepler-603 b,Transit,,,,,,,,,0,Kepler
Kepler-603,c,Kepler-603 c,Transit,,,,,,,,,0,Kepler
Kepler-603,d,Kepler-603 d,Transit,,,,,,,,,0,Kepler
Kepler-604,b,Kepler-604 b,Transit,,,,,,,,,0,Kepler
Kepler-605,b,Kepler-605 b,Transit,,,,,,,,,0,Kepler
Kepler-605,c,Kepler-605 c,Transit,,,,,,,,,0,Kepler
Kepler-606,b,Kepler-606 b,Transit,,,,,,,,,0,Kepler
Kepler-607,b,Kepler-607 b,Transit,,,,,,,,,0,Kepler
Kepler-608,b,Kepler-608 b,Transit,,,,,,,,,0,Kepler
Kepler-609,b,Kepler-609 b,Transit,,,,,,,,,0,Kepler
Kepler-61,b,Kepler-61 b,Transit,,,,,0.250000,,,1,0,Kepler
Kepler-610,b,Kepler-610 b,Transit,,,,,,,,,0,Kepler
Kepler-610,c,Kepler-610 c,Transit,,,,,,,,,0,Kepler
Kepler-611,b,Kepler-611 b,Transit,,,,,,,,,0,Kepler
Kepler-612,b,Kepler-612 b,Transit,,,,,,,,,0,Kepler
Kepler-613,b,Kepler-613 b,Transit,,,,,,,,,0,Kepler
Kepler-614,b,Kepler-614 b,Transit,,,,,,,,,0,Kepler
Kepler-615,b,Kepler-615 b,Transit,,,,,,,,,0,Kepler
Kepler-616,b,Kepler-616 b,Transit,,,,,,,,,0,Kepler
Kepler-616,c,Kepler-616 c,Transit,,,,,,,,,0,Kepler
Kepler-617,b,Kepler-617 b,Transit,,,,,,,,,0,Kepler
Kepler-618,b,Kepler-618 b,Transit,,,,,,,,,0,Kepler
Kepler-619,b,Kepler-619 b,Transit,,,,,,,,,0,Kepler
Kepler-619,c,Kepler-619 c,Transit,,,,,,,,,0,Kepler
Kepler-62,b,Kepler-62 b,Transit,0.055300,0.000500,-0.000500,0,,,,,0,Kepler
Kepler-62,c,Kepler-62 c,Transit,0.092900,0.000900,-0.000900,0,,,,,0,Kepler
Kepler-62,d,Kepler-62 d,Transit,0.120000,0.001000,-0.001000,0,,,,,0,Kepler
Kepler-62,e,Kepler-62 e,Transit,0.427000,0.004000,-0.004000,0,,,,,0,Kepler
Kepler-62,f,Kepler-62 f,Transit,0.718000,0.007000,-0.007000,0,,,,,0,Kepler
Kepler-620,b,Kepler-620 b,Transit,,,,,,,,,0,Kepler
Kepler-621,b,Kepler-621 b,Transit,,,,,,,,,0,Kepler
Kepler-622,b,Kepler-622 b,Transit,,,,,,,,,0,Kepler
Kepler-623,b,Kepler-623 b,Transit,,,,,,,,,0,Kepler
Kepler-624,b,Kepler-624 b,Transit,,,,,,,,,0,Kepler
Kepler-625,b,Kepler-625 b,Transit,,,,,,,,,0,Kepler
Kepler-625,c,Kepler-625 c,Transit,,,,,,,,,0,Kepler
Kepler-626,b,Kepler-626 b,Transit,,,,,,,,,0,Kepler
Kepler-627,b,Kepler-627 b,Transit,,,,,,,,,0,Kepler
Kepler-628,b,Kepler-628 b,Transit,,,,,,,,,0,Kepler
Kepler-629,b,Kepler-629 b,Transit,,,,,,,,,0,Kepler
Kepler-63,b,Kepler-63 b,Transit,0.080000,0.002000,-0.002000,0,0.450000,,,1,0,Kepler
Kepler-630,b,Kepler-630 b,Transit,,,,,,,,,0,Kepler
Kepler-631,b,Kepler-631 b,Transit,,,,,,,,,0,Kepler
Kepler-632,b,Kepler-632 b,Transit,,,,,,,,,0,Kepler
Kepler-633,b,Kepler-633 b,Transit,,,,,,,,,0,Kepler
Kepler-634,b,Kepler-634 b,Transit,,,,,,,,,0,Kepler
Kepler-635,b,Kepler-635 b,Transit,,,,,,,,,0,Kepler
Kepler-636,b,Kepler-636 b,Transit,,,,,,,,,0,Kepler
Kepler-637,b,Kepler-637 b,Transit,,,,,,,,,0,Kepler
Kepler-638,b,Kepler-638 b,Transit,,,,,,,,,0,Kepler
Kepler-639,b,Kepler-639 b,Transit,,,,,,,,,0,Kepler
Kepler-640,b,Kepler-640 b,Transit,,,,,,,,,0,Kepler
Kepler-641,b,Kepler-641 b,Transit,,,,,,,,,0,Kepler
Kepler-642,b,Kepler-642 b,Transit,,,,,,,,,0,Kepler
Kepler-643,b,Kepler-643 b,Transit,,,,,,,,,0,Kepler
Kepler-644,b,Kepler-644 b,Transit,,,,,,,,,0,Kepler
Kepler-645,b,Kepler-645 b,Transit,,,,,,,,,0,Kepler
Kepler-646,b,Kepler-646 b,Transit,,,,,,,,,0,Kepler
Kepler-647,b,Kepler-647 b,Transit,,,,,,,,,0,Kepler
Kepler-648,b,Kepler-648 b,Transit,,,,,,,,,0,Kepler
Kepler-649,b,Kepler-649 b,Transit,,,,,,,,,0,Kepler
Kepler-65,b,Kepler-65 b,Transit,0.035000,0.002000,-0.001000,0,,,,,0,Kepler
Kepler-65,c,Kepler-65 c,Transit,0.068000,0.004000,-0.002000,0,,,,,0,Kepler
Kepler-65,d,Kepler-65 d,Transit,0.084000,0.006000,-0.002000,0,,,,,0,Kepler
Kepler-65,e,Kepler-65 e,Radial Velocity,,,,0,0.283000,0.064000,-0.071000,0,0,W. M. Keck Observatory
Kepler-650,b,Kepler-650 b,Transit,,,,,,,,,0,Kepler
Kepler-651,b,Kepler-651 b,Transit,,,,,,,,,0,Kepler
Kepler-652,b,Kepler-652 b,Transit,,,,,,,,,0,Kepler
Kepler-653,b,Kepler-653 b,Transit,,,,,,,,,0,Kepler
Kepler-653,c,Kepler-653 c,Transit,,,,,,,,,0,Kepler
Kepler-654,b,Kepler-654 b,Transit,,,,,,,,,0,Kepler
Kepler-655,b,Kepler-655 b,Transit,,,,,,,,,0,Kepler
Kepler-656,b,Kepler-656 b,Transit,,,,,,,,,0,Kepler
Kepler-657,b,Kepler-657 b,Transit,,,,,,,,,0,Kepler
Kepler-658,b,Kepler-658 b,Transit,,,,,,,,,0,Kepler
Kepler-659,b,Kepler-659 b,Transit,,,,,,,,,0,Kepler
Kepler-66,b,Kepler-66 b,Transit,0.135200,0.001700,-0.001700,0,,,,,0,Kepler
Kepler-660,b,Kepler-660 b,Transit,,,,,,,,,0,Kepler
Kepler-661,b,Kepler-661 b,Transit,,,,,,,,,0,Kepler
Kepler-662,b,Kepler-662 b,Transit,,,,,,,,,0,Kepler
Kepler-663,b,Kepler-663 b,Transit,,,,,,,,,0,Kepler
Kepler-664,b,Kepler-664 b,Transit,,,,,,,,,0,Kepler
Kepler-665,b,Kepler-665 b,Transit,,,,,,,,,0,Kepler
Kepler-666,b,Kepler-666 b,Transit,,,,,,,,,0,Kepler
Kepler-667,b,Kepler-667 b,Transit,,,,,,,,,0,Kepler
Kepler-668,b,Kepler-668 b,Transit,,,,,,,,,0,Kepler
Kepler-669,b,Kepler-669 b,Transit,,,,,,,,,0,Kepler
Kepler-67,b,Kepler-67 b,Transit,0.117100,0.001500,-0.001500,0,,,,,0,Kepler
Kepler-670,b,Kepler-670 b,Transit,,,,,,,,,0,Kepler
Kepler-671,b,Kepler-671 b,Transit,,,,,,,,,0,Kepler
Kepler-672,b,Kepler-672 b,Transit,,,,,,,,,0,Kepler
Kepler-673,b,Kepler-673 b,Transit,,,,,,,,,0,Kepler
Kepler-674,b,Kepler-674 b,Transit,,,,,,,,,0,Kepler
Kepler-675,b,Kepler-675 b,Transit,,,,,,,,,0,Kepler
Kepler-676,b,Kepler-676 b,Transit,,,,,,,,,0,Kepler
Kepler-677,b,Kepler-677 b,Transit,,,,,,,,,0,Kepler
Kepler-678,b,Kepler-678 b,Transit,,,,,,,,,0,Kepler
Kepler-679,b,Kepler-679 b,Transit,,,,,,,,,0,Kepler
Kepler-68,b,Kepler-68 b,Transit,,,,0,0.000000,,,0,0,Kepler
Kepler-68,c,Kepler-68 c,Transit,,,,0,0.000000,,,0,0,Kepler
Kepler-68,d,Kepler-68 d,Radial Velocity,,,,0,0.112000,0.035000,-0.034000,0,0,W. M. Keck Observatory
Kepler-680,b,Kepler-680 b,Transit,,,,,,,,,0,Kepler
Kepler-681,b,Kepler-681 b,Transit,,,,,,,,,0,Kepler
Kepler-682,b,Kepler-682 b,Transit,,,,,,,,,0,Kepler
Kepler-683,b,Kepler-683 b,Transit,,,,,,,,,0,Kepler
Kepler-684,b,Kepler-684 b,Transit,,,,,,,,,0,Kepler
Kepler-685,b,Kepler-685 b,Transit,,,,,,,,,0,Kepler
Kepler-686,b,Kepler-686 b,Transit,,,,,,,,,0,Kepler
Kepler-687,b,Kepler-687 b,Transit,,,,,,,,,0,Kepler
Kepler-688,b,Kepler-688 b,Transit,,,,,,,,,0,Kepler
Kepler-689,b,Kepler-689 b,Transit,,,,,,,,,0,Kepler
Kepler-69,b,Kepler-69 b,Transit,0.094000,0.023000,-0.016000,0,0.160000,0.170000,-0.001000,0,0,Kepler
Kepler-69,c,Kepler-69 c,Transit,0.640000,0.150000,-0.110000,0,0.140000,0.180000,-0.100000,0,0,Kepler
Kepler-690,b,Kepler-690 b,Transit,,,,,,,,,0,Kepler
Kepler-691,b,Kepler-691 b,Transit,,,,,,,,,0,Kepler
Kepler-692,b,Kepler-692 b,Transit,,,,,,,,,0,Kepler
Kepler-693,b,Kepler-693 b,Transit,,,,,,,,,0,Kepler
Kepler-694,b,Kepler-694 b,Transit,,,,,,,,,0,Kepler
Kepler-695,b,Kepler-695 b,Transit,,,,,,,,,0,Kepler
Kepler-696,b,Kepler-696 b,Transit,,,,,,,,,0,Kepler
Kepler-697,b,Kepler-697 b,Transit,,,,,,,,,0,Kepler
Kepler-698,b,Kepler-698 b,Transit,,,,,,,,,0,Kepler
Kepler-699,b,Kepler-699 b,Transit,,,,,,,,,0,Kepler
Kepler-7,b,Kepler-7 b,Transit,0.060670,0.000590,-0.000590,0,,,,,0,Kepler
Kepler-700,b,Kepler-700 b,Transit,,,,,,,,,0,Kepler
Kepler-701,b,Kepler-701 b,Transit,,,,,,,,,0,Kepler
Kepler-702,b,Kepler-702 b,Transit,,,,,,,,,0,Kepler
Kepler-703,b,Kepler-703 b,Transit,,,,,,,,,0,Kepler
Kepler-704,b,Kepler-704 b,Transit,,,,,,,,,0,Kepler
Kepler-705,b,Kepler-705 b,Transit,,,,,,,,,0,Kepler
Kepler-706,b,Kepler-706 b,Transit,,,,,,,,,0,Kepler
Kepler-707,b,Kepler-707 b,Transit,,,,,,,,,0,Kepler
Kepler-708,b,Kepler-708 b,Transit,,,,,,,,,0,Kepler
Kepler-709,b,Kepler-709 b,Transit,,,,,,,,,0,Kepler
Kepler-710,b,Kepler-710 b,Transit,,,,,,,,,0,Kepler
Kepler-711,b,Kepler-711 b,Transit,,,,,,,,,0,Kepler
Kepler-712,b,Kepler-712 b,Transit,,,,,,,,,0,Kepler
Kepler-712,c,Kepler-712 c,Transit,,,,,,,,,0,Kepler
Kepler-713,b,Kepler-713 b,Transit,,,,,,,,,0,Kepler
Kepler-714,b,Kepler-714 b,Transit,,,,,,,,,0,Kepler
Kepler-715,b,Kepler-715 b,Transit,,,,,,,,,0,Kepler
Kepler-716,b,Kepler-716 b,Transit,,,,,,,,,0,Kepler
Kepler-717,b,Kepler-717 b,Transit,,,,,,,,,0,Kepler
Kepler-718,b,Kepler-718 b,Transit,,,,,,,,,0,Kepler
Kepler-719,b,Kepler-719 b,Transit,,,,,,,,,0,Kepler
Kepler-720,b,Kepler-720 b,Transit,,,,,,,,,0,Kepler
Kepler-721,b,Kepler-721 b,Transit,,,,,,,,,0,Kepler
Kepler-722,b,Kepler-722 b,Transit,,,,,,,,,0,Kepler
Kepler-722,c,Kepler-722 c,Transit,,,,,,,,,0,Kepler
Kepler-723,b,Kepler-723 b,Transit,,,,,,,,,0,Kepler
Kepler-724,b,Kepler-724 b,Transit,,,,,,,,,0,Kepler
Kepler-725,b,Kepler-725 b,Transit,,,,,,,,,0,Kepler
Kepler-726,b,Kepler-726 b,Transit,,,,,,,,,0,Kepler
Kepler-727,b,Kepler-727 b,Transit,,,,,,,,,0,Kepler
Kepler-728,b,Kepler-728 b,Transit,,,,,,,,,0,Kepler
Kepler-729,b,Kepler-729 b,Transit,,,,,,,,,0,Kepler
Kepler-730,b,Kepler-730 b,Transit,0.069400,0.001600,-0.001200,0,,,,0,0,Kepler
Kepler-730,c,Kepler-730 c,Transit,0.039970,0.000890,-0.000690,0,,,,0,0,Kepler
Kepler-731,b,Kepler-731 b,Transit,,,,,,,,,0,Kepler
Kepler-732,b,Kepler-732 b,Transit,,,,,,,,,0,Kepler
Kepler-732,c,Kepler-732 c,Transit,,,,,,,,,0,Kepler
Kepler-733,b,Kepler-733 b,Transit,,,,,,,,,0,Kepler
Kepler-734,b,Kepler-734 b,Transit,,,,,,,,,0,Kepler
Kepler-735,b,Kepler-735 b,Transit,,,,,,,,,0,Kepler
Kepler-736,b,Kepler-736 b,Transit,,,,,,,,,0,Kepler
Kepler-737,b,Kepler-737 b,Transit,,,,,,,,,0,Kepler
Kepler-738,b,Kepler-738 b,Transit,,,,,,,,,0,Kepler
Kepler-739,b,Kepler-739 b,Transit,,,,,,,,,0,Kepler
Kepler-74,b,Kepler-74 b,Transit,0.078100,0.000700,-0.000700,0,0.000000,,,0,0,Kepler
Kepler-740,b,Kepler-740 b,Transit,,,,,,,,,0,Kepler
Kepler-741,b,Kepler-741 b,Transit,,,,,,,,,0,Kepler
Kepler-742,b,Kepler-742 b,Transit,,,,,,,,,0,Kepler
Kepler-743,b,Kepler-743 b,Transit,,,,,,,,,0,Kepler
Kepler-744,b,Kepler-744 b,Transit,,,,,,,,,0,Kepler
Kepler-745,b,Kepler-745 b,Transit,,,,,,,,,0,Kepler
Kepler-746,b,Kepler-746 b,Transit,,,,,,,,,0,Kepler
Kepler-747,b,Kepler-747 b,Transit,,,,,,,,,0,Kepler
Kepler-748,b,Kepler-748 b,Transit,,,,,,,,,0,Kepler
Kepler-749,b,Kepler-749 b,Transit,,,,,,,,,0,Kepler
Kepler-75,b,Kepler-75 b,Transit,0.081800,0.001200,-0.001200,0,0.570000,0.010000,-0.010000,0,0,Kepler
Kepler-750,b,Kepler-750 b,Transit,,,,,,,,,0,Kepler
Kepler-750,c,Kepler-750 c,Transit,,,,,,,,,0,Kepler
Kepler-751,b,Kepler-751 b,Transit,,,,,,,,,0,Kepler
Kepler-752,b,Kepler-752 b,Transit,,,,,,,,,0,Kepler
Kepler-753,b,Kepler-753 b,Transit,,,,,,,,,0,Kepler
Kepler-754,b,Kepler-754 b,Transit,,,,,,,,,0,Kepler
Kepler-755,b,Kepler-755 b,Transit,,,,,,,,,0,Kepler
Kepler-755,c,Kepler-755 c,Transit,,,,,,,,,0,Kepler
Kepler-756,b,Kepler-756 b,Transit,,,,,,,,,0,Kepler
Kepler-757,b,Kepler-757 b,Transit,,,,,,,,,0,Kepler
Kepler-758,b,Kepler-758 b,Transit,,,,,,,,,0,Kepler
Kepler-758,c,Kepler-758 c,Transit,,,,,,,,,0,Kepler
Kepler-758,d,Kepler-758 d,Transit,,,,,,,,,0,Kepler
Kepler-758,e,Kepler-758 e,Transit,,,,,,,,,0,Kepler
Kepler-759,b,Kepler-759 b,Transit,,,,,,,,,0,Kepler
Kepler-76,b,Kepler-76 b,Orbital Brightness Modulation,0.027400,0.002000,-0.001900,0,,,,,0,Kepler
Kepler-760,b,Kepler-760 b,Transit,,,,,,,,,0,Kepler
Kepler-760,c,Kepler-760 c,Transit,,,,,,,,,0,Kepler
Kepler-761,b,Kepler-761 b,Transit,,,,,,,,,0,Kepler
Kepler-762,b,Kepler-762 b,Transit,,,,,,,,,0,Kepler
Kepler-763,b,Kepler-763 b,Transit,,,,,,,,,0,Kepler
Kepler-764,b,Kepler-764 b,Transit,,,,,,,,,0,Kepler
Kepler-765,b,Kepler-765 b,Transit,,,,,,,,,0,Kepler
Kepler-766,b,Kepler-766 b,Transit,,,,,,,,,0,Kepler
Kepler-767,b,Kepler-767 b,Transit,,,,,,,,,0,Kepler
Kepler-768,b,Kepler-768 b,Transit,,,,,,,,,0,Kepler
Kepler-769,b,Kepler-769 b,Transit,,,,,,,,,0,Kepler
Kepler-769,c,Kepler-769 c,Transit,,,,,,,,,0,Kepler
Kepler-77,b,Kepler-77 b,Transit,0.045010,0.000630,-0.000630,0,0.000000,,,0,0,Kepler
Kepler-770,b,Kepler-770 b,Transit,,,,,,,,,0,Kepler
Kepler-770,c,Kepler-770 c,Transit,,,,,,,,,0,Kepler
Kepler-770,d,Kepler-770 d,Transit,,,,,,,,,0,Kepler
Kepler-771,b,Kepler-771 b,Transit,,,,,,,,,0,Kepler
Kepler-772,b,Kepler-772 b,Transit,,,,,,,,,0,Kepler
Kepler-773,b,Kepler-773 b,Transit,,,,,,,,,0,Kepler
Kepler-774,b,Kepler-774 b,Transit,,,,,,,,,0,Kepler
Kepler-775,b,Kepler-775 b,Transit,,,,,,,,,0,Kepler
Kepler-776,b,Kepler-776 b,Transit,,,,,,,,,0,Kepler
Kepler-777,b,Kepler-777 b,Transit,,,,,,,,,0,Kepler
Kepler-778,b,Kepler-778 b,Transit,,,,,,,,,0,Kepler
Kepler-779,b,Kepler-779 b,Transit,,,,,,,,,0,Kepler
Kepler-78,b,Kepler-78 b,Transit,,,,0,,,,0,0,Kepler
Kepler-780,b,Kepler-780 b,Transit,,,,,,,,,0,Kepler
Kepler-781,b,Kepler-781 b,Transit,,,,,,,,,0,Kepler
Kepler-782,b,Kepler-782 b,Transit,,,,,,,,,0,Kepler
Kepler-783,b,Kepler-783 b,Transit,,,,,,,,,0,Kepler
Kepler-784,b,Kepler-784 b,Transit,,,,,,,,,0,Kepler
Kepler-785,b,Kepler-785 b,Transit,,,,,,,,,0,Kepler
Kepler-786,b,Kepler-786 b,Transit,,,,,,,,,0,Kepler
Kepler-787,b,Kepler-787 b,Transit,,,,,,,,,0,Kepler
Kepler-788,b,Kepler-788 b,Transit,,,,,,,,,0,Kepler
Kepler-789,b,Kepler-789 b,Transit,,,,,,,,,0,Kepler
Kepler-79,b,Kepler-79 b,Transit,0.117000,0.002000,-0.002000,0,0.015000,0.012000,-0.006000,0,0,Kepler
Kepler-79,c,Kepler-79 c,Transit,0.187000,0.002000,-0.003000,0,0.030000,0.027000,-0.021000,0,0,Kepler
Kepler-79,d,Kepler-79 d,Transit,0.287000,0.004000,-0.004000,0,0.025000,0.059000,-0.023000,0,0,Kepler
Kepler-79,e,Kepler-79 e,Transit,0.386000,0.005000,-0.005000,0,0.012000,0.044000,-0.005000,0,0,Kepler
Kepler-790,b,Kepler-790 b,Transit,,,,,,,,,0,Kepler
Kepler-791,b,Kepler-791 b,Transit,,,,,,,,,0,Kepler
Kepler-792,b,Kepler-792 b,Transit,,,,,,,,,0,Kepler
Kepler-793,b,Kepler-793 b,Transit,,,,,,,,,0,Kepler
Kepler-794,b,Kepler-794 b,Transit,,,,,,,,,0,Kepler
Kepler-795,b,Kepler-795 b,Transit,,,,,,,,,0,Kepler
Kepler-796,b,Kepler-796 b,Transit,,,,,,,,,0,Kepler
Kepler-797,b,Kepler-797 b,Transit,,,,,,,,,0,Kepler
Kepler-798,b,Kepler-798 b,Transit,,,,,,,,,0,Kepler
Kepler-799,b,Kepler-799 b,Transit,,,,,,,,,0,Kepler
Kepler-8,b,Kepler-8 b,Transit,0.047400,0.001800,-0.002100,0,,,,,0,Kepler
Kepler-80,b,Kepler-80 b,Transit,0.064800,0.000900,-0.000900,0,,,,,0,Kepler
Kepler-80,c,Kepler-80 c,Transit,0.079200,0.001100,-0.001100,0,,,,,0,Kepler
Kepler-80,d,Kepler-80 d,Transit,0.037200,0.000500,-0.000500,0,,,,,0,Kepler
Kepler-80,e,Kepler-80 e,Transit,0.049100,0.000700,-0.000700,0,,,,,0,Kepler
Kepler-80,f,Kepler-80 f,Transit,0.017500,0.000200,-0.000200,0,,,,,0,Kepler
Kepler-80,g,Kepler-80 g,Transit,,,,0,,,,0,0,Kepler
Kepler-800,b,Kepler-800 b,Transit,,,,,,,,,0,Kepler
Kepler-801,b,Kepler-801 b,Transit,,,,,,,,,0,Kepler
Kepler-802,b,Kepler-802 b,Transit,,,,,,,,,0,Kepler
Kepler-803,b,Kepler-803 b,Transit,,,,,,,,,0,Kepler
Kepler-804,b,Kepler-804 b,Transit,,,,,,,,,0,Kepler
Kepler-804,c,Kepler-804 c,Transit,,,,,,,,,0,Kepler
Kepler-805,b,Kepler-805 b,Transit,,,,,,,,,0,Kepler
Kepler-806,b,Kepler-806 b,Transit,,,,,,,,,0,Kepler
Kepler-807,b,Kepler-807 b,Transit,,,,,,,,,0,Kepler
Kepler-808,b,Kepler-808 b,Transit,,,,,,,,,0,Kepler
Kepler-809,b,Kepler-809 b,Transit,,,,,,,,,0,Kepler
Kepler-81,b,Kepler-81 b,Transit,,,,,,,,,0,Kepler
Kepler-81,c,Kepler-81 c,Transit,,,,,,,,,0,Kepler
Kepler-81,d,Kepler-81 d,Transit,0.128000,,,0,,,,,0,Kepler
Kepler-810,b,Kepler-810 b,Transit,,,,,,,,,0,Kepler
Kepler-811,b,Kepler-811 b,Transit,,,,,,,,,0,Kepler
Kepler-812,b,Kepler-812 b,Transit,,,,,,,,,0,Kepler
Kepler-813,b,Kepler-813 b,Transit,,,,,,,,,0,Kepler
Kepler-814,b,Kepler-814 b,Transit,,,,,,,,,0,Kepler
Kepler-815,b,Kepler-815 b,Transit,,,,,,,,,0,Kepler
Kepler-816,b,Kepler-816 b,Transit,,,,,,,,,0,Kepler
Kepler-817,b,Kepler-817 b,Transit,,,,,,,,,0,Kepler
Kepler-818,b,Kepler-818 b,Transit,,,,,,,,,0,Kepler
Kepler-819,b,Kepler-819 b,Transit,,,,,,,,,0,Kepler
Kepler-82,b,Kepler-82 b,Transit,0.168300,0.002000,-0.002000,0,0.003300,0.001900,-0.000170,0,0,Kepler
Kepler-82,c,Kepler-82 c,Transit,0.262600,0.003200,-0.003200,0,0.007000,0.001600,-0.001800,0,0,Kepler
Kepler-82,d,Kepler-82 d,Transit,0.034000,,,0,,,,,0,Kepler
Kepler-82,e,Kepler-82 e,Transit,0.063000,,,0,,,,,0,Kepler
Kepler-82,f,Kepler-82 f,Transit Timing Variations,0.339500,0.004100,-0.004100,0,0.001400,0.001800,-0.001000,0,0,KOINet
Kepler-820,b,Kepler-820 b,Transit,,,,,,,,,0,Kepler
Kepler-821,b,Kepler-821 b,Transit,,,,,,,,,0,Kepler
Kepler-822,b,Kepler-822 b,Transit,,,,,,,,,0,Kepler
Kepler-823,b,Kepler-823 b,Transit,,,,,,,,,0,Kepler
Kepler-824,b,Kepler-824 b,Transit,,,,,,,,,0,Kepler
Kepler-825,b,Kepler-825 b,Transit,,,,,,,,,0,Kepler
Kepler-825,c,Kepler-825 c,Transit,,,,,,,,,0,Kepler
Kepler-826,b,Kepler-826 b,Transit,,,,,,,,,0,Kepler
Kepler-827,b,Kepler-827 b,Transit,,,,,,,,,0,Kepler
Kepler-828,b,Kepler-828 b,Transit,,,,,,,,,0,Kepler
Kepler-829,b,Kepler-829 b,Transit,,,,,,,,,0,Kepler
Kepler-83,b,Kepler-83 b,Transit,,,,,,,,,0,Kepler
Kepler-83,c,Kepler-83 c,Transit,,,,,,,,,0,Kepler
Kepler-83,d,Kepler-83 d,Transit,0.051000,,,0,,,,,0,Kepler
Kepler-830,b,Kepler-830 b,Transit,,,,,,,,,0,Kepler
Kepler-831,b,Kepler-831 b,Transit,,,,,,,,,0,Kepler
Kepler-832,b,Kepler-832 b,Transit,,,,,,,,,0,Kepler
Kepler-833,b,Kepler-833 b,Transit,,,,,,,,,0,Kepler
Kepler-834,b,Kepler-834 b,Transit,,,,,,,,,0,Kepler
Kepler-835,b,Kepler-835 b,Transit,,,,,,,,,0,Kepler
Kepler-836,b,Kepler-836 b,Transit,,,,,,,,,0,Kepler
Kepler-837,b,Kepler-837 b,Transit,,,,,,,,,0,Kepler
Kepler-838,b,Kepler-838 b,Transit,,,,,,,,,0,Kepler
Kepler-839,b,Kepler-839 b,Transit,,,,,,,,,0,Kepler
Kepler-84,b,Kepler-84 b,Transit,,,,,,,,,0,Kepler
Kepler-84,c,Kepler-84 c,Transit,,,,,,,,,0,Kepler
Kepler-84,d,Kepler-84 d,Transit,0.052000,,,0,,,,,0,Kepler
Kepler-84,e,Kepler-84 e,Transit,0.181000,,,0,,,,,0,Kepler
Kepler-84,f,Kepler-84 f,Transit,0.250000,,,0,,,,,0,Kepler
Kepler-840,b,Kepler-840 b,Transit,,,,,,,,,0,Kepler
Kepler-841,b,Kepler-841 b,Transit,,,,,,,,,0,Kepler
Kepler-842,b,Kepler-842 b,Transit,,,,,,,,,0,Kepler
Kepler-843,b,Kepler-843 b,Transit,,,,,,,,,0,Kepler
Kepler-844,b,Kepler-844 b,Transit,,,,,,,,,0,Kepler
Kepler-845,b,Kepler-845 b,Transit,,,,,,,,,0,Kepler
Kepler-846,b,Kepler-846 b,Transit,,,,,,,,,0,Kepler
Kepler-847,b,Kepler-847 b,Transit,,,,,,,,,0,Kepler
Kepler-848,b,Kepler-848 b,Transit,,,,,,,,,0,Kepler
Kepler-849,b,Kepler-849 b,Transit,,,,,,,,,0,Kepler
Kepler-85,b,Kepler-85 b,Transit,,,,,,,,,0,Kepler
Kepler-85,c,Kepler-85 c,Transit,,,,,,,,,0,Kepler
Kepler-85,d,Kepler-85 d,Transit,0.130000,,,0,,,,,0,Kepler
Kepler-85,e,Kepler-85 e,Transit,0.163000,,,0,,,,,0,Kepler
Kepler-850,b,Kepler-850 b,Transit,,,,,,,,,0,Kepler
Kepler-851,b,Kepler-851 b,Transit,,,,,,,,,0,Kepler
Kepler-852,b,Kepler-852 b,Transit,,,,,,,,,0,Kepler
Kepler-853,b,Kepler-853 b,Transit,,,,,,,,,0,Kepler
Kepler-854,b,Kepler-854 b,Transit,,,,,,,,,0,Kepler
Kepler-855,b,Kepler-855 b,Transit,,,,,,,,,0,Kepler
Kepler-856,b,Kepler-856 b,Transit,,,,,,,,,0,Kepler
Kepler-857,b,Kepler-857 b,Transit,,,,,,,,,0,Kepler
Kepler-858,b,Kepler-858 b,Transit,,,,,,,,,0,Kepler
Kepler-859,b,Kepler-859 b,Transit,,,,,,,,,0,Kepler
Kepler-860,b,Kepler-860 b,Transit,,,,,,,,,0,Kepler
Kepler-861,b,Kepler-861 b,Transit,,,,,,,,,0,Kepler
Kepler-862,b,Kepler-862 b,Transit,,,,,,,,,0,Kepler
Kepler-863,b,Kepler-863 b,Transit,,,,,,,,,0,Kepler
Kepler-864,b,Kepler-864 b,Transit,,,,,,,,,0,Kepler
